timestamp,open,high,low,close,volume,btc_correlation,btc_trend_strength,rsi,macd_hist,bb_position,bb_width,atr,sma_20,sma_50,sma_20_50_ratio,volume_ratio,price_change_1h,price_change_4h,volatility,hour_sin,hour_cos,day_of_week,orderbook_imbalance,future_change,label
2025-12-23 12:45:00,2960.8,2962.9,2953.9,2954.0,1151.4785,0.41626686606050406,0.1717913502122565,34.54014435115418,0.2551304907993348,-0.04978733779736051,0.006249726248917192,7.740469066310153,2964.1850000000004,2978.836,-0.49183640858373456,0.8867985586524211,-0.22966765738989814,-0.6089970054843352,0.1603020959461848,1.2246467991473532e-16,-1.0,0.16666666666666666,0.0,0.1658767772511879,1
2025-12-23 13:00:00,2953.9,2958.9,2952.3,2958.9,1577.6432,0.27862538938972947,0.19200367867476129,40.97882908007699,0.16609554417268857,0.23860165938433844,0.006434295280496869,7.659006990145136,2963.885,2977.5560000000005,-0.45913494154267154,1.1688639109846783,0.16587677725119487,-0.2528317152103554,0.16503619171783657,-0.2588190451025208,-0.9659258262890683,0.16666666666666666,0.0,0.04393524620635125,0
2025-12-23 13:15:00,2959.2,2960.5,2952.8,2960.2,1221.335,0.21425977421213055,0.21643596278031396,42.59216658364854,0.22430009740939827,0.3242046536057574,0.006468555916587816,7.661935062277614,2963.57,2976.22,-0.4250357836450114,0.8709490894464326,0.043935246206361356,0.0912933220625467,0.16591495849178603,-0.2588190451025208,-0.9659258262890683,0.16666666666666666,0.0,-0.4324032159989098,-1
2025-12-23 13:30:00,2960.3,2961.2,2928.8,2947.4,14686.129,0.11812675821598932,0.21314690084405066,33.02110157374926,-0.5285999473235838,-0.1465958723120504,0.007929636755686725,9.42893970068633,2962.59,2974.69,-0.40676507468004885,7.040951966698574,-0.4324032159989111,-0.4525803836800901,0.20339089128083332,-0.2588190451025208,-0.9659258262890683,0.16666666666666666,0.0,-0.23071181380200115,-1
2025-12-23 13:45:00,2947.3,2948.8,2934.3,2940.6,2227.2919,0.13421970462097527,0.18110840321679358,29.259436551587555,-1.366305606792638,-0.19218294046665216,0.010239213817414671,9.791158293494451,2961.59,2973.112,-0.3875400590357847,1.0422400151126054,-0.23071181380199812,-0.4536222071767071,0.2626302929759661,-0.2588190451025208,-0.9659258262890683,0.16666666666666666,0.0,0.11562266204176329,0
2025-12-23 14:00:00,2940.7,2950.3,2939.1,2944.0,4555.0902,0.06399713171703887,0.15565934536322956,33.3478730996235,-1.5591976099153175,0.007348175065882807,0.011480057186576936,9.891789843959154,2960.745,2971.644,-0.3667666786465684,1.96114868313185,0.11562266204176996,-0.5035655142113682,0.29445725385318844,-0.4999999999999997,-0.8660254037844388,0.16666666666666666,0.0,-0.016983695652173912,0
2025-12-23 14:15:00,2943.7,2945.5,2932.3,2943.5,1546.5129,0.08403956841059639,0.12220222718504854,33.04540774733333,-1.5831563499566537,0.054327529763592765,0.012537822505778815,10.128090569390631,2960.04,2970.1839999999997,-0.34152766293266135,0.682520559486012,-0.016983695652172948,-0.5641510708735864,0.32158836183037764,-0.4999999999999997,-0.8660254037844388,0.16666666666666666,0.0,-0.16646848989298763,-1
2025-12-23 14:30:00,2943.6,2951.7,2926.5,2938.6,17039.2328,0.22899115848594823,0.07882960858359975,30.158529829524994,-1.777164423973046,0.011157182462083047,0.014020753685952379,11.204655528719858,2958.88,2968.594,-0.32722561589761945,5.506812556218818,-0.16646848989299023,-0.2985682296261172,0.35962474404263184,-0.4999999999999997,-0.8660254037844388,0.16666666666666666,0.0,-0.772476689580066,-1
2025-12-23 14:45:00,2938.1,2940.1,2900.6,2915.9,57958.0282,0.6353245217640155,0.017695740578159803,21.004033331505212,-3.1994898010483306,-0.22993704505337748,0.018833768559041925,13.225751562382726,2956.545,2966.6839999999997,-0.34176204813184397,9.742478840210012,-0.7724766895800705,-0.8399646330680799,0.48307597074397557,-0.4999999999999997,-0.8660254037844388,0.16666666666666666,0.0,-0.10288418670050413,0
2025-12-23 15:00:00,2916.3,2924.6,2905.4,2912.9,16514.8557,0.7576962143984823,-0.06897134491839768,20.1341947973459,-4.052639759017154,-0.11435232219005997,0.022630863141595247,13.65248359364109,2953.9700000000003,2965.0559999999996,-0.3738883852446362,2.4485670657948884,-0.10288418670050259,-1.0563858695652129,0.5804693918069636,-0.7071067811865471,-0.7071067811865479,0.16666666666666666,0.0,0.37419753510247833,1
2025-12-23 15:15:00,2913.0,2932.9,2913.0,2923.8,19530.5799,0.7889956009862364,-0.11515461362676332,31.27111635457055,-3.608015747649688,0.10337839174314836,0.023929031436718432,14.105877622666727,2951.8149999999996,2963.7540000000004,-0.4028337034720386,2.559146858027129,0.3741975351024829,-0.6692712756921959,0.6137667060109555,-0.7071067811865471,-0.7071067811865479,0.16666666666666666,0.0,-0.05130309870716192,0
2025-12-23 15:30:00,2924.0,2929.1,2918.0,2922.3,7618.414,0.8059807705941413,-0.1515585864734785,30.637956278306817,-3.1563957133677825,0.1298133910086868,0.02504306454012438,13.891172078190525,2949.645,2962.44,-0.4319074816705126,0.9535151707603243,-0.051303098707167205,-0.5546859048526365,0.6423410522009741,-0.7071067811865471,-0.7071067811865479,0.16666666666666666,0.0,0.1745200698080248,1
2025-12-23 15:45:00,2922.1,2928.0,2917.1,2927.4,4958.7848,0.8187320286682627,-0.1898306943211806,35.425315648079234,-2.2956747304213057,0.22802785364969985,0.025364792275688452,13.677516929748352,2947.735,2961.1279999999997,-0.4522938555847511,0.604306529196763,0.17452006980802626,0.3943893823519229,0.6505931944998272,-0.7071067811865471,-0.7071067811865479,0.16666666666666666,0.0,0.5158160825305701,1
2025-12-23 16:00:00,2927.4,2948.0,2921.2,2942.5,15087.5119,0.8175298012615351,-0.1917612338504933,47.07307228658438,-0.5802486694005058,0.44477001452899406,0.024702546803609397,14.614837149052054,2946.52,2960.064,-0.4575576744286547,1.7032303056672269,0.5158160825305735,1.0161694531223064,0.6336069565468391,-0.8660254037844385,-0.5000000000000004,0.16666666666666666,0.0,0.43160577740016376,1
2025-12-23 16:15:00,2942.7,2964.3,2942.7,2955.2,11773.5766,0.8300561248859004,-0.17936113633958525,54.505789148548835,1.4291246183701105,0.6332297538780678,0.02387430207779887,15.12806306697692,2945.83,2959.348,-0.4567898064033016,1.2693919956160216,0.43160577740015693,1.0739448662699047,0.6123629275740814,-0.8660254037844385,-0.5000000000000004,0.16666666666666666,0.0,-0.1353546291283162,0
2025-12-23 16:30:00,2955.5,2958.3,2943.4,2951.2,3009.4976,0.842588930865203,-0.18075047414172402,52.02753899615553,2.448391415244533,0.597333591825138,0.022468455102235264,15.111772847907146,2944.76,2958.474,-0.46354978951986814,0.3214770043130728,-0.13535462912831475,0.9889470622454821,0.5763037134922652,-0.8660254037844385,-0.5000000000000004,0.16666666666666666,0.0,0.1457034426673957,0
2025-12-23 16:45:00,2952.0,2964.8,2949.4,2955.5,10101.9541,0.8522133666569572,-0.16160824365667553,54.42642051193255,3.317753225816924,0.6862021614265446,0.021106740066628344,15.132360501628071,2943.9300000000003,2957.712,-0.46596828900176135,1.0266859785869042,0.14570344266739976,0.9598961535833839,0.5413764597862261,-0.8660254037844385,-0.5000000000000004,0.16666666666666666,0.0,-0.267298257486046,-1
2025-12-23 17:00:00,2955.5,2964.6,2944.1,2947.6,11826.2906,0.8556513989873542,-0.1281783493870186,49.526410456469826,3.26144678316526,0.5784438629380217,0.01996885515376612,15.515763322940352,2942.9900000000002,2956.9039999999995,-0.47055974762789665,1.1377594378806821,-0.2672982574860483,0.17332200509769802,0.5121903275922024,-0.9659258262890683,-0.25881904510252063,0.16666666666666666,0.0,-0.23069615958745174,-1
2025-12-23 17:15:00,2947.5,2953.1,2940.6,2940.8,3632.2407,0.858616023009665,-0.03743429026640308,45.71154193791902,2.6906670225906675,0.4763332536198783,0.019459657389754595,15.30035165701604,2942.1549999999997,2956.0660000000003,-0.4705916579670566,0.3495735976762922,-0.23069615958745127,-0.4872766648619242,0.49912968052205287,-0.9659258262890683,-0.25881904510252063,0.16666666666666666,0.0,-0.08841131664854338,0
2025-12-23 17:30:00,2940.6,2947.4,2932.3,2938.2,1850.4548,0.8517899242836949,0.05333061481602522,44.30628048683768,2.0892481851878024,0.4483531773140064,0.018598423259020534,15.286040824372032,2941.025,2955.278,-0.48228965261473133,0.17804227403544545,-0.08841131664854007,-0.440498780157228,0.4770394911668022,-0.9659258262890683,-0.25881904510252063,0.16666666666666666,0.0,-0.9699816214008576,-1
2025-12-23 17:45:00,2938.5,2938.5,2908.6,2909.7,12360.5688,0.8785576407952218,0.05733393038740603,32.50881737695369,-0.1574865748415366,0.012371530490566874,0.020313354284984386,16.32989505120261,2938.81,2953.8459999999995,-0.5090312765120286,1.1284275056944657,-0.9699816214008616,-1.549653188969724,0.5210265438657545,-0.9659258262890683,-0.25881904510252063,0.16666666666666666,0.0,0.7079767673643457,1
2025-12-23 18:00:00,2909.8,2934.5,2908.1,2930.3,8683.1158,0.8812026857435182,0.0802372191126687,44.09589857668769,-0.18388969422586143,0.37611455816178285,0.019455968304032262,17.049188261831002,2937.38,2952.9819999999995,-0.5283472774300524,0.7678008265162652,0.7079767673643378,-0.586918170715145,0.4990350574698003,-1.0,-1.8369701987210297e-16,0.16666666666666666,0.0,0.26618434972527477,1
2025-12-23 18:15:00,2930.3,2944.3,2930.1,2938.1,5546.802,0.8853982533400209,0.11496224924287797,47.75349923270934,0.3663051638661221,0.5343038446586947,0.018118546057356813,16.845674814557377,2936.275,2952.258,-0.5413822233693577,0.4812698641775296,0.2661843497252736,-0.09181175190425828,0.4647309006526477,-1.0,-1.8369701987210297e-16,0.16666666666666666,0.0,0.3982165344950912,1
2025-12-23 18:30:00,2938.1,2950.8,2938.1,2949.8,3186.5234,0.8748128405572272,0.14008473548022987,52.74754933619411,1.4971123453896835,0.7498981876666931,0.018267925672757424,16.549555184946158,2936.395,2951.9040000000005,-0.5253897145706787,0.2909969678197072,0.3982165344950994,0.394799537131596,0.4685624069437434,-1.0,-1.8369701987210297e-16,0.16666666666666666,0.0,-0.14577259475219276,0
2025-12-23 18:45:00,2949.7,2950.3,2940.4,2945.5,4413.5753,0.8716462074007233,0.14623380446352383,50.82473186412051,1.9080624589325135,0.6637189935299335,0.018428243652571362,16.07458695745001,2936.6400000000003,2951.772,-0.5126412202568376,0.3990689693074457,-0.1457725947521915,1.2303673918273361,0.47267447636222165,-1.0,-1.8369701987210297e-16,0.16666666666666666,0.0,-0.1391953827872996,0
2025-12-23 19:00:00,2945.6,2953.3,2939.5,2941.4,2252.0231,0.8820962881503406,0.1509831206956135,48.99093353611646,1.854692096657283,0.5907552375624536,0.01834871592867946,15.912116460489306,2936.5099999999998,2951.462,-0.5065963918898575,0.20576705317049718,-0.13919538278730492,0.37880080537828764,0.47063463328462934,-0.9659258262890684,0.2588190451025203,0.16666666666666666,0.0,-0.28897803766913716,-1
2025-12-23 19:15:00,2941.8,2947.8,2932.2,2932.9,2438.2827,0.8937544316850153,0.12083220183885016,45.33864745055004,1.228067478851104,0.4425079451531288,0.018246929431567097,15.88982242759724,2935.98,2950.93,-0.5066199469319743,0.22188161266815098,-0.2889780376691409,-0.17698512644225284,0.4680238647203327,-0.9659258262890684,0.2588190451025203,0.16666666666666666,0.0,0.19775648675371568,1
2025-12-23 19:30:00,2932.9,2940.4,2929.7,2938.7,2734.6132,0.8954352381175488,0.11448053222418905,48.17761371632619,1.1847804757674352,0.5506751052284081,0.018248255049837677,15.519120825626029,2935.985,2950.5680000000007,-0.494243820172946,0.2661712964957502,0.1977564867537085,-0.37629669808123545,0.46805786611155126,-0.9659258262890684,0.2588190451025203,0.16666666666666666,0.0,0.13951747371287862,0
2025-12-23 19:45:00,2939.7,2943.3,2933.6,2942.8,593.2672,0.8988845010282527,0.11158498600053729,50.148661829324666,1.3981969818442135,0.6081962485520663,0.01721164510247547,15.103469338081332,2937.33,2950.138,-0.43414918217384857,0.08011011478712729,0.13951747371288015,-0.09166525207944254,0.44146938197280733,-0.9659258262890684,0.2588190451025203,0.16666666666666666,0.0,0.15971183906483002,0
2025-12-23 20:00:00,2942.8,2948.5,2939.5,2947.5,1303.2578,0.8866400611881659,0.10086902545004102,52.38443354703811,1.79642645292917,0.6835939371976754,0.015641401317552397,14.667507242504094,2939.06,2949.808,-0.36436269750438344,0.19612411069675767,0.15971183906482445,0.2073842387978475,0.4011934787021242,-0.8660254037844386,0.5000000000000001,0.16666666666666666,0.0,0.2442748091602992,1
2025-12-23 20:15:00,2948.0,2959.6,2947.9,2954.7,15880.9479,0.8775424738716905,0.16925635224796365,55.664773762461,2.4450670034195485,0.8087169123562785,0.015526299768489944,14.484113868039511,2940.6050000000005,2949.632,-0.30603817696579494,2.4573676968895133,0.2442748091602942,0.7432916226260522,0.3982411862613856,-0.8660254037844386,0.5000000000000001,0.16666666666666666,0.0,0.8190340812942185,1
2025-12-23 20:30:00,2954.9,2984.5,2951.3,2978.9,16547.7322,0.8848451979187438,0.22379931761173788,64.51382444728041,4.295985040341995,1.1629793832353243,0.01817378940361759,15.820962877465247,2943.435,2949.9120000000003,-0.2195658717955129,2.395080328705489,0.8190340812942232,1.367951815428592,0.4661478625866553,-0.8660254037844386,0.5000000000000001,0.16666666666666666,0.0,-0.34576521534795335,-1
