timestamp,open,high,low,close,volume,rsi,macd_hist,bb_position,bb_width,atr,sma_20,sma_50,sma_20_50_ratio,volume_ratio,price_change_1h,price_change_4h,volatility,hour_sin,hour_cos,day_of_week,future_change,label
2025-09-19 18:00:00,4458.9,4459.1,4436.6,4444.7,6.9107,28.897948628933477,-10.005255177412646,0.02713205432193619,0.03834723535268487,24.817802555771685,4526.785,4534.7,-0.17454296866386,0.9768070690487413,-0.34081481647569856,-1.039764884000527,0.9835858333542296,-1.0,-1.8369701987210297e-16,0.6666666666666666,-0.19573874502215716,-1
2025-09-19 19:00:00,4445.2,4462.9,4436.0,4436.0,9.1174,27.585070822403765,-10.336990041404519,0.04399162647201648,0.04054188619161321,24.96653094464511,4519.554999999999,4533.424,-0.3059277049753284,1.2383868128524702,-0.19573874502215594,-0.7894795697000911,1.0398774396323796,-0.9659258262890684,0.2588190451025203,0.6666666666666666,0.419296663660964,1
2025-09-19 20:00:00,4438.1,4461.5,4438.1,4454.6,3.3425,34.442453111076645,-8.654841409112109,0.1698312507116821,0.03857377110469788,25.00463587717046,4512.0650000000005,4532.907999999999,-0.45981520030847767,0.4615405858838311,0.41929666366096185,-0.5314397999285347,0.9893963527926967,-0.8660254037844386,0.5000000000000001,0.6666666666666666,0.23122165851028761,1
2025-09-19 21:00:00,4457.5,4467.0,4450.0,4464.9,1.8991,37.94677179958718,-6.308571103099517,0.24380017040459062,0.03488066165514768,24.432876171658286,4505.16,4532.598,-0.6053481910374581,0.27319440808118006,0.2312216585102833,0.11211013699858885,0.894670094114706,-0.7071067811865477,0.7071067811865474,0.6666666666666666,0.10750520728348188,0
2025-09-19 22:00:00,4471.1,4476.9,4465.4,4469.7,1.7261,39.56797242348199,-4.005656206002882,0.2897474225193064,0.03130049185087635,23.54481358796841,4499.31,4532.384,-0.7297263426929268,0.27821969055896995,0.107505207283487,0.5624676581096555,0.8028406762154227,-0.5000000000000004,0.8660254037844384,0.6666666666666666,-0.17898292950309866,0
2025-09-19 23:00:00,4461.4,4462.1,4448.9,4461.7,2.2762,37.795630891921185,-2.658374639685107,0.2579416668638903,0.030910735011133623,23.34875547454211,4495.335,4532.009999999999,-0.8092435806628662,0.40614517165084574,-0.17898292950310202,0.5793507664562547,0.7928436242115937,-0.25881904510252157,0.9659258262890681,0.6666666666666666,0.22188851782953908,1
2025-09-20 00:00:00,4466.7,4471.6,4466.7,4471.6,2.0958,41.299708886171466,-0.8322971015154401,0.34838932029393,0.028828709942603968,22.388130083503427,4491.23,4531.834,-0.8959728004159118,0.39650564970415314,0.22188851782953822,0.38162798006555754,0.7394408079913428,0.0,1.0,0.8333333333333334,-0.21916092673763712,-1
2025-09-20 01:00:00,4466.1,4467.7,4458.9,4461.8,2.1387,38.96007337210913,-0.05715652976686414,0.2944640771367685,0.02797702318979032,21.69612079182466,4487.605,4531.462,-0.9678333394388172,0.41462419290581043,-0.2191609267376382,-0.06943044637056639,0.7175955037127303,0.25881904510252074,0.9659258262890683,0.8333333333333334,0.03810121475637227,0
2025-09-20 02:00:00,4464.8,4465.7,4452.1,4463.5,2.9068,39.59929396686846,0.7526763670277496,0.32793027327175206,0.027408000156505945,21.117826449551433,4484.65,4531.124,-1.025661623914953,0.56185411083417,0.03810121475638084,-0.13871177036489657,0.7030003708630405,0.49999999999999994,0.8660254037844387,0.8333333333333334,-0.02240394309398454,0
2025-09-20 03:00:00,4458.9,4462.5,4456.9,4462.5,0.023,39.338325289107374,1.3677777684244283,0.339139839344895,0.02569995433528291,20.08083884601207,4481.025,4530.7660000000005,-1.0978496792816261,0.004580801859407224,-0.022403943093984857,0.01793038527915236,0.6591899199394318,0.7071067811865476,0.7071067811865476,0.8333333333333334,0.19047619047619047,1
2025-09-20 04:00:00,4462.8,4471.0,4462.8,4471.0,0.1668,42.78960004898453,2.4317309732746573,0.43286902104802505,0.023916817749641796,19.253636071296924,4478.19,4530.578,-1.156320451827575,0.034174480391162575,0.19047619047618536,-0.013418015922717075,0.6134534315474613,0.8660254037844386,0.5000000000000001,0.8333333333333334,0.03802281368820886,0
2025-09-20 05:00:00,4475.0,4480.8,4472.7,4472.7,0.7275,43.482172603613115,3.2817390869906653,0.468644753387563,0.022374063894271937,18.578376351918585,4475.839999999999,4530.424,-1.2048320422106351,0.1573590500920902,0.03802281368820992,0.24429602402618045,0.5738826300923267,0.9659258262890683,0.25881904510252074,0.8333333333333334,-0.0715451516980754,0
2025-09-20 06:00:00,4469.6,4471.5,4467.5,4469.5,1.5513,42.44067490348837,3.632905432582799,0.46039844974758215,0.01992786200602538,17.622778041067246,4473.03,4530.206,-1.2621059616273578,0.330790865881821,-0.07154515169807141,0.13442365856390914,0.5111388755380568,1.0,6.123233995736766e-17,0.8333333333333334,0.17004139165455562,1
2025-09-20 07:00:00,4470.7,4477.1,4467.1,4477.1,0.9861,45.763352576632705,4.333949344864514,0.5703079895818671,0.018370080988137513,17.07829389527673,4471.325,4530.14,-1.2983042466678807,0.2277025388798448,0.1700413916545518,0.32717086834734843,0.4711826354970037,0.9659258262890683,-0.25881904510252063,0.8333333333333334,-0.18092068526502342,-1
2025-09-20 08:00:00,4479.2,4479.3,4469.0,4469.0,2.6389,42.91964612881157,4.205724588226957,0.5010617277448853,0.015806839036556074,16.59413004561412,4468.925,4529.912,-1.3463175443584774,0.5940290947972648,-0.18092068526501803,-0.04473272198612932,0.4054368666600271,0.8660254037844387,-0.4999999999999998,0.8333333333333334,-0.15663459386887446,-1
2025-09-20 09:00:00,4466.7,4469.2,4455.0,4462.0,2.6858,40.57323417817339,3.625065782271829,0.4208017272196894,0.010362680974326115,16.42312075664167,4465.665,4527.612,-1.368204695985431,0.604389916783308,-0.15663459386887624,-0.2392291009904457,0.26579715873058213,0.7071067811865476,-0.7071067811865475,0.8333333333333334,-0.02241147467503362,0
2025-09-20 10:00:00,4467.2,4471.5,4461.0,4461.0,4.2609,40.23482905197688,3.1659128981233344,0.4211802618762457,0.008938144463296658,16.000040702595836,4464.1449999999995,4524.8859999999995,-1.342376360421016,1.0877148644664238,-0.022411474675032572,-0.19017787224522298,0.22925856817880372,0.49999999999999994,-0.8660254037844387,0.8333333333333334,0.06724949562878278,0
2025-09-20 11:00:00,4463.6,4469.0,4461.0,4464.0,0.5013,41.803036699905824,3.055042024079466,0.5055897484186749,0.008817137978160161,15.428609223838992,4463.780000000001,4522.332,-1.2947302409464734,0.15996681318856645,0.06724949562877391,-0.29260012061379514,0.2261548173235048,0.258819045102521,-0.9659258262890682,0.8333333333333334,-0.08960573476702509,0
2025-09-20 12:00:00,4466.4,4469.0,4460.0,4460.0,0.2078,40.28520237092052,2.7145928955816636,0.42289750508854157,0.008311594337984337,14.969422850707636,4462.86,4520.14,-1.2672173870720949,0.08063186200233202,-0.08960573476702871,-0.20138733497426786,0.2131878965521367,1.2246467991473532e-16,-1.0,0.8333333333333334,0.15022421524663268,1
2025-09-20 13:00:00,4460.0,4466.8,4460.0,4466.7,8.9818,43.9558787602164,2.9247573672773157,0.5942556359206902,0.008319828385029931,14.385892647085674,4463.2,4518.13,-1.2157684705840777,3.257550617015295,0.15022421524664153,0.10533393097265087,0.21339909540260743,-0.2588190451025208,-0.9659258262890683,0.8333333333333334,0.35372870351714203,1
2025-09-20 14:00:00,4464.7,4490.8,4462.0,4482.5,93.4563,51.523544763357734,4.043093234611247,0.974560937540022,0.00821630526860081,15.415471743722424,4465.09,4516.286,-1.13358631406425,13.191648534371843,0.35372870351713104,0.48195471867293893,0.21074378349269074,-0.4999999999999997,-0.8660254037844388,0.8333333333333334,0.2855549358616884,1
2025-09-20 15:00:00,4487.5,4500.6,4485.3,4495.3,2.3289,56.632518397524976,5.471360305633095,1.2680361605505224,0.00793938082149105,15.607223762027992,4468.055,4514.552,-1.029936082251337,0.34527388852319024,0.2855549358616871,0.701164874551985,0.20364082129524663,-0.7071067811865471,-0.7071067811865479,0.8333333333333334,0.05783818655038493,0
2025-09-20 16:00:00,4499.8,4505.1,4485.8,4497.9,22.5144,57.60979254423942,6.355603622978842,1.1614651094270274,0.009361172481681494,15.870993493311719,4470.219999999999,4512.634,-0.9398945272317771,2.922553197013114,0.057838186550385196,0.8497757847533594,0.24010900790851175,-0.8660254037844385,-0.5000000000000004,0.8333333333333334,-0.3201494030547508,-1
2025-09-20 17:00:00,4496.2,4496.2,4476.7,4483.5,6.4253,50.78400201076673,5.753123904011234,0.7866875684534691,0.00963471464277442,16.251636815218014,4471.15,4510.364,-0.8694198517015472,0.8102537394459133,-0.32014940305474804,0.3761165961448043,0.2471252163001101,-0.9659258262890683,-0.25881904510252063,0.8333333333333334,-0.2854912456786034,-1
2025-09-20 18:00:00,4486.0,4486.0,4470.7,4470.7,14.1999,45.61083147076746,4.339373699906289,0.48838833422909467,0.009630556446793859,16.18366275698817,4471.2,4507.502,-0.8053684723822729,1.6600934685968312,-0.28549124567860407,-0.26324595649749316,0.2470185608236155,-1.0,-1.8369701987210297e-16,0.8333333333333334,-0.022367861856085178,0
2025-09-20 19:00:00,4471.9,4479.2,4469.6,4469.7,8.8199,45.22324703506704,3.234404117070028,0.45498105563376195,0.009438334095443411,15.713401131488975,4471.6,4504.696,-0.7346999664350151,0.9931357999112699,-0.022367861856087412,-0.569483682957761,0.24208816154180382,-0.9659258262890684,0.2588190451025203,0.8333333333333334,0.31769469986799603,1
2025-09-20 20:00:00,4479.6,4484.8,4479.6,4483.9,0.2036,51.52278925256497,3.343553205770923,0.7683410148198708,0.009736861330113665,15.669586764954074,4472.215,4502.3240000000005,-0.6687435200132263,0.023172570778204584,0.3176946998679986,-0.311256364081014,0.24974522354879197,-0.8660254037844386,0.5000000000000001,0.8333333333333334,0.05798523606682496,0
2025-09-20 21:00:00,4483.0,4496.9,4481.2,4486.5,0.8398,52.59772275572082,3.460061046442462,0.7956559400131508,0.009866913372361999,15.671759138885912,4473.45,4500.354,-0.5978196381884682,0.09629292863854665,0.05798523606681538,0.06691201070592179,0.2530809880485734,-0.7071067811865477,0.7071067811865474,0.8333333333333334,0.07578290426835252,0
2025-09-20 22:00:00,4490.7,4490.7,4482.5,4489.9,0.0937,54.03314290559253,3.6182416287878603,0.8335427687000929,0.010137168858601019,15.138062057536906,4474.7699999999995,4498.12,-0.5191057597396354,0.01091991865418121,0.0757829042683511,0.42946294763683834,0.26001289500891034,-0.5000000000000004,0.8660254037844384,0.8333333333333334,-0.3118109534733513,-1
2025-09-20 23:00:00,4488.4,4488.4,4472.6,4475.9,0.2986,47.63648217631734,2.6755757357782755,0.5104679027153525,0.009818890452796493,15.29248619628422,4475.4400000000005,4495.782,-0.4524685583064181,0.03474343266510985,-0.311810953473346,0.13871177036490767,0.25184922615162,-0.25881904510252157,0.9659258262890681,0.8333333333333334,0.14522218995062447,1
2025-09-21 00:00:00,4478.4,4482.4,4473.1,4482.4,2.1924,50.562771147841005,2.394500632697266,0.6447478269627669,0.009862743928494672,14.864451467978153,4476.01,4493.464,-0.38843084088355795,0.2521243233732496,0.1452221899506334,-0.03345302080778323,0.2529740440698705,0.0,1.0,1.0,-0.1204711761556228,-1
2025-09-21 01:00:00,4480.1,4484.2,4475.5,4477.0,0.7788,48.155107378067086,1.777944490226679,0.5175948972345518,0.009840180377258504,14.4241335059797,4476.225,4491.392,-0.33769040867507316,0.0895349940074325,-0.1204711761556232,-0.21174635016160126,0.25239530119200876,0.25881904510252074,0.9659258262890683,1.0,-0.06924279651553192,0
2025-09-21 02:00:00,4477.5,4485.3,4458.0,4473.9,1.2591,46.77802639260844,1.1261645550610457,0.44172852460857814,0.009756600434425914,15.343838255552592,4476.445000000001,4488.781999999999,-0.274840702889978,0.14499638113630595,-0.069242796515534,-0.3563553753981208,0.25025152089164,0.49999999999999994,0.8660254037844387,1.0,-0.01788149042221043,0
2025-09-21 03:00:00,4475.6,4475.6,4471.8,4473.1,0.5526,46.409189725855555,0.6306882802090006,0.4281405815674921,0.009777393695428958,14.519278380155992,4476.245,4486.183999999999,-0.22154686477414698,0.06379596374505166,-0.01788149042221132,-0.06255725105563936,0.2507848567830995,0.7071067811865476,0.7071067811865476,1.0,0.031298204824386576,0
2025-09-21 04:00:00,4470.1,4474.5,4465.0,4474.5,2.3563,47.19388162825716,0.39811519083220936,0.45334633594631807,0.009672195865091887,14.160758495859136,4476.5199999999995,4483.94,-0.1654794667189985,0.27247203354355876,0.031298204824392606,-0.17624486882026336,0.24808658936779537,0.8660254037844386,0.5000000000000001,1.0,-0.21007933847356433,-1
2025-09-21 05:00:00,4465.5,4465.8,4464.5,4465.1,0.1075,42.675602942537424,-0.34762156379636444,0.22792798583190438,0.009503455852083367,13.863561460440627,4476.675,4482.418,-0.12812281228568034,0.012618933447744998,-0.21007933847356774,-0.2658029930757144,0.24375849935586263,0.9659258262890683,0.25881904510252074,1.0,0.3560950482631886,1
2025-09-21 06:00:00,4478.5,4487.9,4478.2,4481.0,1.003,51.18826703237709,0.23947258522328108,0.5828052130740556,0.008967706837103602,14.501878498980531,4477.675,4480.964,-0.07339938459670625,0.12003279061278953,0.35609504826319416,0.15869822749727813,0.23001682706785806,1.0,6.123233995736766e-17,1.0,-0.1718366436063338,-1
2025-09-21 07:00:00,4481.0,4485.1,4473.3,4473.3,4.2222,47.50885166083969,0.12454020544797562,0.3739613420327754,0.008575193418637021,14.308887177624792,4478.14,4479.744,-0.03580561746383548,0.49428155505177596,-0.17183664360633788,0.004471172117770372,0.21994907031161673,0.9659258262890683,-0.25881904510252063,1.0,-0.18554534683567347,-1
2025-09-21 08:00:00,4474.8,4474.8,4465.0,4465.0,1.6324,43.849959274132104,-0.46295830740952715,0.13536913565774794,0.008199837365316338,13.986823807794464,4478.39,4478.592,-0.004510346108765884,0.18952030719843965,-0.18554534683566937,-0.2123142250530785,0.2103213906858382,0.8660254037844387,-0.4999999999999998,1.0,-0.053751399776027685,0
2025-09-21 09:00:00,4468.8,4468.8,4443.7,4462.6,4.5997,42.822961195021506,-0.938275082362285,0.08900973839870704,0.008467851715648806,14.780622107237743,4478.1849999999995,4477.143999999999,0.023251429929449507,0.5479603822630333,-0.05375139977602528,-0.0559897874627624,0.2171958137230702,0.7071067811865476,-0.7071067811865475,1.0,-0.14565499932774614,-1
2025-09-21 10:00:00,4464.0,4466.3,4453.6,4456.1,30.0188,40.084753110981154,-1.5778755294965352,0.008566669771144142,0.009438290253231191,14.632006242435034,4476.865,4475.712,0.025761264353008073,5.748145708489194,-0.14565499932774895,-0.5556795358178879,0.24208703701278775,0.49999999999999994,-0.8660254037844387,1.0,0.03814995175152752,0
2025-09-21 11:00:00,4463.4,4463.4,4457.8,4457.8,0.1237,41.14472750930771,-1.760015746515021,0.0888508483179416,0.009342958268132898,14.10829151083248,4474.99,4474.473999999999,0.011532081759790813,0.02419756322518112,0.038149951751531574,-0.34650034650034467,0.2396418231884839,0.258819045102521,-0.9659258262890682,1.0,-0.0044865180133657435,0
2025-09-21 12:00:00,4459.5,4467.5,4457.6,4457.6,1.2006,41.05271102787811,-1.7631227919781827,0.10369472807892378,0.008673388582221879,13.807699260058705,4472.975,4473.112,-0.0030627446842346195,0.29670855168613053,-0.0044865180133690785,-0.16573348264277143,0.22246772311455484,1.2246467991473532e-16,-1.0,1.0,0.27817659727206645,1
2025-09-21 13:00:00,4465.4,4474.2,4465.4,4470.0,2.2901,48.71131126390933,-0.8457313599129685,0.43888440443225357,0.00841482056363067,14.007149312911615,4472.3,4472.288,0.00026831903492396947,0.596436900903341,0.2781765972720729,0.16582261461928205,0.2158355933741516,-0.2588190451025208,-0.9659258262890683,1.0,0.006711409395977224,0
2025-09-21 14:00:00,4474.7,4476.7,4470.1,4470.3,0.2446,48.88434220559043,-0.16974662928923312,0.44740870940707944,0.008418260791052259,13.485210076275058,4472.28,4471.354,0.020709610556424174,0.07785172524642968,0.0067114093959874666,0.31866430286573433,0.21592383334567153,-0.4999999999999997,-0.8660254037844388,1.0,0.0850054806165175,0
2025-09-21 15:00:00,4470.8,4483.3,4470.5,4474.1,1.2202,51.13320548207117,0.5432415313696453,0.54254982076791,0.008407597228716052,13.450552213683983,4472.5,4470.2919999999995,0.049392746603582616,0.44179971287725595,0.08500548061651791,0.3656512180896465,0.2156503187428451,-0.7071067811865471,-0.7071067811865479,1.0,-0.20339286113409094,-1
2025-09-21 16:00:00,4482.7,4483.7,4460.4,4465.0,0.7059,45.92270932338885,0.41756068697778836,0.3209796420622851,0.008188638481555651,14.154084198420854,4471.555,4469.763999999999,0.04006922960588799,0.2532831001076426,-0.2033928611340885,0.16600861450106752,0.21003414537818865,-0.8660254037844385,-0.5000000000000004,1.0,0.49272116461366183,1
2025-09-21 17:00:00,4468.7,4490.8,4465.3,4487.0,3.135,57.26138796898585,1.7565843949387006,0.9192332913434912,0.008225600368834471,14.985935327105093,4471.58,4470.0779999999995,0.03360120337945194,1.0803788045875606,0.492721164613652,0.3803131991051423,0.21098219778319569,-0.9659258262890683,-0.25881904510252063,1.0,0.15377757967460745,1
2025-09-21 18:00:00,4492.2,4493.9,4481.5,4493.9,2.2467,60.087975098987876,2.9758123700652295,1.074539330292976,0.008609638754015301,14.801225660883274,4471.780000000001,4470.388000000001,0.031138236770500427,0.746558295479845,0.1537775796746077,0.5279287743551686,0.22083257452232746,-1.0,-1.8369701987210297e-16,1.0,-0.09791050090121357,0
2025-09-21 19:00:00,4494.8,4496.5,4475.9,4489.5,1.7778,57.477450853746554,3.3281186760704276,0.9117693302747842,0.00925271380649012,15.215423827963065,4472.46,4470.98,0.03310236234561614,0.5765769271932982,-0.09791050090121045,0.3442033034576797,0.23732710158745723,-0.9659258262890684,0.2588190451025203,1.0,-0.34970486691167874,-1
2025-09-21 20:00:00,4492.0,4492.0,4473.3,4473.8,12.0049,49.25466157779075,2.3898617394020416,0.5438148664218667,0.009033313155544474,15.46432212596569,4472.030000000001,4471.562,0.01046614136179791,3.3589582525996815,-0.349704866911682,0.19708846584547413,0.23169959362986653,-0.8660254037844386,0.5000000000000001,1.0,-0.16317224730654437,-1
2025-09-21 21:00:00,4468.8,4472.0,4462.8,4466.5,0.159,45.96213176125814,1.222511141351076,0.37611657863068954,0.009035187510447303,15.145441974111,4471.505,4472.1720000000005,-0.014914453200820521,0.04487715936048638,-0.16317224730654223,-0.45687541787385877,0.23174766981872724,-0.7071067811865477,0.7071067811865474,1.0,-0.10075002798611889,0
2025-09-21 22:00:00,4469.5,4473.7,4448.7,4462.0,1.0792,44.00914350992712,0.14866663044465334,0.28353464750975216,0.009206475113637494,15.849338975960215,4470.91,4472.32,-0.03152726101888215,0.30537547997883424,-0.10075002798611843,-0.7098511315338452,0.23614110414006945,-0.5000000000000004,0.8660254037844384,1.0,-0.31151949798295914,-1
2025-09-21 23:00:00,4443.7,4451.0,4442.6,4448.1,4.586,38.55895314477064,-1.4105022540583931,0.027453618300653005,0.010207745322610453,16.10295762053446,4469.660000000001,4471.984,-0.051967985574175035,1.2276212095254413,-0.3115194979829594,-0.9221516872702895,0.2618231431149203,-0.25881904510252157,0.9659258262890681,1.0,-2.434747420246851,-1
2025-09-22 00:00:00,4447.4,4449.3,4329.7,4339.8,4.0783,18.9095738397896,-9.213301488740733,-0.5111236793541871,0.027284900463084752,23.495603504782025,4462.925,4469.3859999999995,-0.14456124398294357,1.0671205563899542,-2.434747420246852,-2.9952165943940234,0.6998429303480788,0.0,1.0,0.0,-0.30646573574819536,-1
2025-09-22 01:00:00,4332.9,4344.1,4324.1,4326.5,0.244,17.71561925589198,-14.436774597869494,-0.2611391579200178,0.03818073105607976,23.245917540154736,4455.995,4466.682,-0.23926037268826583,0.06373078445021096,-0.3064657357481959,-3.1344453151237017,0.9793150882580796,0.25881904510252074,0.9659258262890683,0.0,-0.8505720559343624,-1
2025-09-22 02:00:00,4331.1,4331.1,4257.5,4289.7,7.6379,14.910348842760584,-19.23656373973768,-0.20728031068510755,0.04983668030750276,26.842637715857997,4446.43,4463.044,-0.37225714109023755,1.8358791928563707,-0.8505720559343621,-3.861497086508292,1.2782838783821586,0.49999999999999994,0.8660254037844387,0.0,0.202811385411563,0
2025-09-22 03:00:00,4287.5,4300.5,4287.5,4298.4,0.9061,18.207858600469592,-20.571635377334132,-0.04702140261798618,0.057377755863364285,25.853877879010998,4437.6849999999995,4459.776,-0.4953387793467767,0.2268343453384553,0.20281138541156096,-3.3654818911445505,1.4717083851759694,0.7071067811865476,0.7071067811865476,0.0,-0.3047645635585208,-1
2025-09-22 04:00:00,4298.5,4301.3,4285.0,4285.3,4.7443,17.131302989561163,-21.00944069762845,-0.0022406075068179617,0.0644705040201196,25.171458030510227,4428.7,4456.2119999999995,-0.6173853488119496,1.143166254632374,-0.3047645635585239,-1.2558182404719065,1.6536335368165405,0.8660254037844386,0.5000000000000001,0.0,-1.9158518656803576,-1
2025-09-22 05:00:00,4285.2,4292.7,4203.2,4203.2,7.752,12.244899169856197,-25.21744043314087,-0.11715448619084785,0.07798729218265633,29.766353885473784,4415.7300000000005,4451.026,-0.792985707115601,1.7995452387612572,-1.9158518656803625,-2.8498786548018074,2.000331837928629,0.9659258262890683,0.25881904510252074,0.0,-0.6304720213170917,-1
2025-09-22 06:00:00,4203.2,4242.7,4134.8,4176.7,4.566,11.140349674514482,-27.96219693181049,-0.06287312773160006,0.0908367190787414,35.347328607939914,4401.76,4445.14,-0.9758972720769199,1.5043911021493417,-0.6304720213170967,-2.634216845000814,2.329912683730729,1.0,6.123233995736766e-17,0.0,0.36631790648119766,1
2025-09-22 07:00:00,4186.7,4219.7,4186.7,4192.0,15.7065,15.859515281999435,-26.914626395647076,0.0489513119617475,0.09925666693774003,35.89394799308706,4388.469999999999,4439.526000000001,-1.1500326836694108,4.117842147418041,0.3663179064812061,-2.4753396612693046,2.5458797894561878,0.9659258262890683,-0.25881904510252063,0.0,0.05725190839693788,0
2025-09-22 08:00:00,4192.8,4201.9,4188.9,4194.4,1.3505,16.607669661489354,-24.30691810759076,0.1082607642358578,0.1055496196754646,34.25866599358085,4375.31,4434.024,-1.3241696481570697,0.3533721462680709,0.057251908396938056,-2.121205049821495,2.707290621446198,0.8660254037844387,-0.4999999999999998,0.0,-1.1396147243944135,-1
2025-09-22 09:00:00,4190.9,4192.1,4136.9,4146.6,11.136,13.947630734904209,-24.006292419528506,0.06951424991553408,0.1132611792207318,35.918761279753646,4359.14,4427.414000000001,-1.54207399624251,2.6116047086745096,-1.139614724394411,-1.346593071945168,2.9050879503026925,0.7071067811865476,-0.7071067811865475,0.0,0.8344185597839062,1
2025-09-22 10:00:00,4145.3,4181.2,4145.3,4181.2,17.4176,23.499267008580617,-19.854170009879766,0.1767975789211158,0.11642466895484524,35.917421188342644,4344.6849999999995,4421.657999999999,-1.740817584715959,3.4000853066598733,0.8344185597839004,0.10774056072975213,2.9862297499087926,0.49999999999999994,-0.8660254037844387,0.0,-0.093274657992912,0
2025-09-22 11:00:00,4178.5,4188.0,4173.9,4177.3,10.1121,23.186853393968292,-15.91739357624489,0.20161086206056528,0.11807083042263465,34.35903396060391,4329.844999999999,4415.964,-1.950174412653738,1.8163415234342024,-0.09327465799291446,-0.3506679389312928,3.0284529006585093,0.258819045102521,-0.9659258262890682,0.0,0.28487300409354455,0
2025-09-22 12:00:00,4177.3,4195.9,4170.2,4189.2,13.3503,26.402056074581566,-11.277366106258896,0.2509884281757004,0.11803235971158463,33.740531534846475,4316.054999999999,4410.528,-2.141988442200138,2.1534443851207596,0.2848730040935443,-0.12397482357427991,3.027466147740343,1.2246467991473532e-16,-1.0,0.0,0.12651580253986877,0
2025-09-22 13:00:00,4194.7,4213.8,4174.4,4194.5,22.3022,27.850558950024578,-6.835285600847129,0.28376729953042146,0.1149649182828413,34.14477928235748,4301.429999999999,4405.138,-2.3542508770440507,3.1157592971093355,0.1265158025398616,1.1551632662904376,2.9487879351858486,-0.2588190451025208,-0.9659258262890683,0.0,0.0357611157468113,0
